"","x"
"1",1.01213343056095
"2",1.11063507484472
"3",1.05954042144559
"4",0.562142368969953
"5",1.11809316152106
"6",1.61008099784655
"7",-0.0697899856090379
"8",0.458406618864667
"9",0.908163012741619
"10",0.56797637543531
"11",0.656454940366988
"12",1.9068468994236
"13",1.99044647887893
"14",2.00878800613039
"15",1.96386309408962
"16",1.79679967547528
"17",1.9460965569379
"18",2.05124802876709
"19",1.73178678954784
"20",1.65272641997454
"21",0.92384965300011
"22",1.44993691604924
"23",1.34309539605717
"24",0.674296140675587
"25",2.65383756995367
"26",2.80395027141207
"27",2.73562229667883
"28",2.63536500501161
"29",0.435648240510143
"30",2.79318737284366
"31",2.01942149491362
"32",1.7968339505285
"33",3.25750141049707
"34",2.78815118389112
"35",1.19750026247743
"36",2.28760227748492
"37",1.17599579039268
"38",1.99489184549722
"39",1.67565226870147
"40",1.93047259751554
"41",2.15568577148231
"42",0.608086179448178
"43",0.550807608844485
"44",0.949496167754863
"45",0.291272136074513
"46",0.312422190548248
"47",0.642062478551356
"48",0.589550594252039
"49",1.19826678061875
"50",-0.581505086310711
"51",0.852373270005296
"52",0.727658404090325
"53",0.67597338533291
"54",0.693747046309374
"55",0.993337885542916
"56",0.443504334979585
"57",-0.266983239327923
"58",-0.0752921560118486
"59",0.093573231142076
"60",0.401383754321831
"61",1.35121583317995
"62",0.915890184700785
"63",1.23286868090907
"64",1.36046194998363
"65",0.84178777934325
"66",1.01694420415215
"67",1.41952535897714
"68",1.00882023668815
"69",1.80220896552404
"70",1.81338546702607
"71",1.54381855809063
"72",1.88490027763437
"73",-0.31539830607049
"74",0.257663695327179
"75",0.664160647915092
"76",0.662836793667521
"77",0.558850415353256
"78",0.550348866758308
"79",1.90524102975239
"80",0.473672917568499
"81",0.376315395616864
"82",0.468234648510688
"83",-0.0884115831423428
"84",0.0229987170147039
"85",0.848728029491315
"86",0.46063820061307
"87",0.591996800858702
"88",0.749657848556536
"89",0.624735331425556
"90",0.511558420155324
"91",0.389077812025762
"92",-0.929914007559982
"93",-1.14280140584591
"94",-0.667175871943103
"95",-0.868934434869536
"96",-1.05623111530134
"97",-1.07449488774616
"98",-1.92962634908485
"99",-1.56586936461597
"100",-0.917821143229401
"101",-0.981360101975521
"102",0.343107504807335
"103",0.273801070507828
"104",-0.591398280076444
"105",-0.998501515233684
"106",-1.35881793006587
"107",0.192102507534038
"108",0.151100049304649
"109",-1.15630558581114
"110",-0.943388524966613
"111",-1.10893391176775
"112",-1.15776470070942
"113",-0.425959270364856
"114",-0.82047775254021
"115",-0.933463385955229
"116",-1.0915998946663
"117",-1.13132251881468
"118",-1.06637337414492
"119",-0.931386555489696
"120",-0.872465417229029
"121",0.298826969669567
"122",-0.845139681512529
"123",0.0271817529876443
"124",-0.912947789671511
"125",-0.255562327166022
"126",0.0392820037512559
"127",0.0707651992706339
"128",-0.057941993836219
"129",0.181852908642768
"130",0.173496837414848
"131",0.140815222447262
"132",-0.147404633953634
"133",0.196950584548718
"134",0.305320442572348
"135",-0.165991641967488
"136",-0.20769715638754
"137",-0.0428051241759932
"138",0.203652890466584
"139",0.171525452729828
"140",0.350411211667082
"141",-0.343625168787674
"142",-0.557935079513631
"143",-0.440450876707966
"144",-0.487597801255973
"145",-0.652446315253687
"146",-0.543676069464531
"147",0.00700474831737548
"148",0.218355350502074
"149",-0.213759345850767
"150",-0.206712983985278
"151",-0.484955172450022
"152",-0.81251051870241
"153",-0.519764140545472
"154",-0.719196638472443
"155",-0.673712540583054
"156",0.40474617219378
"157",-0.142630577038918
"158",-0.0983520378156058
"159",-0.038910797180738
"160",-0.109428553380052
"161",0.0282002081658647
"162",0.253352345068143
"163",0.0697899482577634
"164",-0.39375705462261
"165",-0.211829084745036
"166",0.315482015014463
"167",-0.0904945166220478
"168",0.012173699223866
"169",-0.025132745098419
"170",0.153745714328125
"171",0.364526938127289
"172",0.537610527586412
"173",-0.708413801095759
"174",0.353833861359773
"175",0.417964859907926
"176",0.347973294280869
"177",0.173077739093983
"178",0.103416998006725
"179",0.400265343149769
"180",-0.0573789874798171
"181",0.345960470989911
"182",-0.1815001835126
"183",-0.598029018203494
"184",0.347791948644337
"185",0.248032780129687
"186",0.266410312925311
"187",0.226070382437061
"188",-0.455179759407566
"189",0.521237566392009
"190",-0.275227036083578
"191",-0.296175208754986
"192",-0.364403126073546
"193",-0.326361483702874
"194",-0.292385880542277
"195",-0.222213945603417
"196",-0.259748353837039
"197",-0.346075766404779
"198",0.179628983832629
"199",0.652197800033692
"200",0.162247566564049
"201",0.228972936058893
"202",0.954921287331694
"203",0.780705889671086
"204",0.93720138364444
"205",0.739375909512361
"206",0.786989100327524
"207",1.58547053179083
"208",1.75280238611202
"209",1.71960666626995
"210",2.83101395609263
"211",2.84002922311303
"212",3.20418314981705
"213",4.10429121514125
"214",0.110255555024575
"215",0.0237978013950521
"216",3.75970276905861
"217",3.99740620869779
"218",2.49613719718775
"219",4.1525743427683
"220",3.95839779730536
"221",3.42863765087487
"222",3.50728363152048
"223",3.50045511405669
"224",3.44459323712939
"225",3.27842984769163
"226",3.10436484878297
"227",0.0330579226507482
"228",2.64526009790008
"229",2.30988181778577
"230",2.95847882792818
"231",1.9460682878319
"232",1.8917363040281
"233",1.2863592229461
"234",1.68334656583856
"235",1.30989495494165
"236",0.416136789937772
"237",0.87417654124682
"238",0.0118190567315705
"239",0.0528262786559692
"240",5.0544395333576
"241",-0.441826817695234
"242",0.288609816459999
"243",0.0177874378203903
"244",5.57729352455425
"245",10.057266114841
"246",3.31737635324058
"247",0.316950141646354
"248",5.84561892985437
"249",8.9753584249686
"250",6.05001543913293
"251",-1.88174620572938
"252",0.380290564433371
"253",45.1256723770646
"254",18.2859543910586
"255",21.1750720625271
"256",24.8970044148906
"257",-0.585366372070302
"258",2.01779223630389
"259",0.229314073285535
"260",0.42470388216451
"261",0.380184155056883
"262",0.457836582602505
"263",0.520543512120364
"264",0.120012516906785
"265",0.220166256578684
"266",0.297208838047871
"267",0.317294532109937
"268",0.425826621061362
"269",0.259006005214596
"270",0.255025131771443
"271",-0.206745000325603
"272",0.222492135798965
"273",0.373800272052333
"274",0.343225660211696
"275",6.86688022872168
"276",-0.777447379350799
"277",1.37233264547928
