"","x"
"1",5.14572170705566
"2",5.07445897467211
"3",5.60841519600633
"4",5.54965756223881
"5",5.53995271435925
"6",4.85580268987792
"7",2.82971186295821
"8",5.64038782186941
"9",4.41031953571814
"10",3.12490933230998
"11",5.7854597444695
"12",4.95780571937298
"13",4.75319119107515
"14",4.89220584268586
"15",4.89471856711191
"16",4.52343322577259
"17",5.10349960291736
"18",4.54533482801922
"19",5.88316622289946
"20",6.31801543377655
"21",4.69882039871309
"22",4.91391313834976
"23",5.29630038869635
"24",5.03403598407661
"25",5.23955126947128
"26",5.02155735938945
"27",4.9059766113769
"28",5.29993756849573
"29",5.27354657409181
"30",5.24844909692897
"31",5.12315028668679
"32",4.78641583323227
"33",5.12229875158651
"34",5.0390832214399
"35",2.91100723207466
"36",3.64142201721432
"37",4.71063392771539
"38",4.43213243590057
"39",3.03820033461835
"40",4.90176331726501
"41",5.08497805556822
"42",4.91008684870895
"43",4.91658165195323
"44",4.78458545929802
"45",4.95313738373702
"46",5.25254907502882
"47",4.75677380769881
"48",4.43347450698232
"49",4.71478830385656
"50",4.89727908828776
"51",4.60423134026885
"52",4.77098606238169
"53",4.63128076634849
"54",4.98755395311023
"55",4.33398102805571
"56",4.77026200954615
"57",5.06990859624487
"58",5.9096688916767
"59",4.58908138688867
"60",5.12766653383677
"61",5.18286405592647
"62",4.96328723367369
"63",4.60491820548226
"64",2.77639533487995
"65",3.60920049877959
"66",5.22178589105877
"67",3.31919188588519
"68",4.08725820068871
"69",5.18504221781386
"70",4.79654408042322
"71",4.98041549024854
"72",4.85773917237259
"73",4.9786960602391
"74",4.91731095706826
"75",5.06072084492141
"76",4.94221841977471
"77",4.89906114039066
"78",4.95918616029879
"79",4.99357369007145
"80",4.71832212249939
"81",4.42415275068528
"82",2.82354345370634
"83",5.62605107798018
"84",4.18229755425336
"85",4.80296388524427
"86",4.62452915997566
"87",5.34462407164086
"88",4.52153305468302
"89",4.54995898530651
"90",4.2827070468232
"91",4.76286821821143
"92",4.48875422234194
"93",4.80421667809996
"94",4.84511404489925
"95",4.90679212615521
"96",4.85341007418171
"97",4.69857826044719
"98",4.535010596067
"99",4.37040011064501
"100",4.85470651700639
"101",4.29169059373423
"102",2.98455558314375
"103",5.31643834273138
"104",4.21609652187563
"105",3.90993478720934
"106",4.61684624866371
"107",4.72690996728444
"108",4.9044106138245
"109",4.72296504387525
"110",4.98974085826497
"111",4.84265467879622
"112",5.08049809538143
"113",4.78669883206576
"114",4.46922001927677
"115",3.26740717959204
"116",5.40787681088675
"117",4.59168120649902
"118",4.97777272946939
"119",4.90011479401066
"120",5.03754126433949
"121",5.24848421320934
"122",4.68879920503639
"123",3.04919379218331
"124",5.27381208725826
"125",3.81189450029934
"126",4.91715769023936
"127",4.44287073926798
"128",4.82828826168407
"129",4.61277696350911
"130",4.68527175385942
"131",4.66900306124843
"132",4.67981743949795
"133",4.86381487617276
"134",4.82302581306724
"135",4.8306926027292
"136",4.83486940678705
"137",4.86490857557539
"138",4.76621072794301
"139",4.62510879685345
"140",4.4884940526614
"141",4.71875319865972
"142",4.97289826049212
"143",4.64083613081473
"144",4.87793445602087
"145",4.9110100378801
"146",4.85499172752892
"147",4.06479953772325
"148",3.09937849250089
"149",5.35120068167948
"150",4.65940862863308
"151",4.73048310231426
"152",4.23659946064227
"153",4.21952222911218
"154",4.95387266961182
"155",4.76485932248298
"156",4.79335520524944
"157",4.8613500675467
"158",4.74745011446032
"159",4.79544343983629
"160",4.79150167246333
"161",4.80163709514584
"162",4.89341195341327
"163",5.09103277347919
"164",4.85194868328229
"165",4.98914881941536
"166",5.14368190581969
"167",4.82466582433369
"168",4.86591086518211
"169",4.89302065990453
"170",4.94251734095953
"171",5.78626479546732
"172",5.29341765372652
"173",4.4964168040794
"174",5.95916012125219
"175",5.07722068257544
"176",5.50167159843326
"177",4.63745470807434
"178",5.2236815822127
"179",5.53615110791212
"180",4.85886860149579
"181",4.95351003718601
"182",5.09848655219628
"183",4.86668439575784
"184",4.8530874330397
"185",4.89338719166727
"186",4.9709212400289
"187",5.46670229564585
"188",5.25340440699374
"189",4.89949963292394
"190",5.49741308685372
"191",5.07729688620147
"192",4.99869569092023
"193",4.75066365234562
"194",4.84003139939839
"195",5.02202290556205
"196",4.9368852179059
"197",4.32122172909498
"198",3.4869898009058
"199",5.66855532724589
"200",4.13221804317231
"201",2.57175766730484
"202",4.18093892698424
"203",4.85816845323828
"204",3.2919274493391
"205",4.10535709470969
"206",5.33440123941681
"207",5.59743214197387
"208",5.55230231467294
"209",2.68516646520796
"210",4.04442923559543
"211",3.15979314912797
"212",2.0523118896741
"213",1.80659912862257
"214",1.83718565930875
"215",1.7572153297204
"216",1.67274204785253
"217",1.57265660623071
"218",1.41935091091256
"219",1.26401709579696
"220",1.25984599577528
"221",0.984016076312001
"222",0.865923431283313
"223",0.75233099089653
"224",0.717436064025628
"225",0.573132030616418
"226",0.569605670816581
"227",0.457656930828734
"228",0.513226221669393
"229",0.62306990656075
"230",0.737466012059388
"231",0.886178321451929
"232",0.39636502778657
"233",0.0911418603332093
"234",0.00109440723684922
"235",0.295816032840621
"236",0.317920737467973
"237",0.000858358595792496
"238",0.414885937478722
"239",0.240461073438597
"240",0.225631395379689
"241",0.00013444207330549
"242",2.02054611675517e-05
"243",2.20206167321541e-05
"244",0.136283911088845
"245",0.122910263049865
"246",-0.191283969154669
"247",0.151845622935967
"248",0.161434684620833
"249",-0.127898137972202
"250",-0.12139971200943
"251",0.105374681828451
"252",0.146671987229877
"253",-0.0867781392562366
"254",-0.139025131378063
"255",0.0728937805712083
"256",0.128469669095079
"257",-0.0550593570355372
"258",0.0776506570538385
"259",0.0532685105297917
"260",0.110577905495292
"261",-0.0332105745917689
"262",-0.105964161677578
"263",1.11816994302584e-07
"264",6.80365224518229e-08
"265",0.0191745668625335
"266",0.0186851008797823
"267",0.0216129438596394
"268",0.049342179139214
"269",-1.21813379932051e-08
"270",1.2896329601893e-08
"271",-6.26890885136475e-09
"272",7.16596454347857e-08
"273",0.00262445653371352
"274",0.0233147952177323
"275",-0.0137490867480767
"276",2.65729255224082e-09
"277",-2.6117709914636e-10
"278",-3.33972645046706e-10
"279",5.37139575709968e-10
"280",5.90770704148041e-10
"281",1.47084793086372e-11
"282",9.05999562179565e-10
"283",3.46859003685186e-10
"284",2.54189709338239e-10
"285",1.53288651777466e-10
"286",4.48356838160887e-10
"287",2.09707332744443e-09
"288",6.43246551451591e-10
"289",4.14555857397783e-08
"290",0.00211581553492061
"291",4.32380354019985e-10
"292",1.63765083613098e-11
"293",3.59549369096804e-10
"294",-1.5372680288106e-13
