,x,
16410,17.60334059,17.57839583
16411,17.59613739,17.40689519
16412,17.4423028,17.54992877
16413,18.47506019,18.35755975
16414,19.90086304,19.79898987
16415,20.15886353,20.02498439
16416,19.84876384,19.97498436
16417,19.64053958,19.62141687
16418,18.71758106,18.86796226
16419,17.57635609,17.54992877
16420,16.04980765,16.09347694
16421,14.98395973,15.16575089
16422,14.53908909,14.56021978
16423,14.26115346,14.35270009
16424,14.08588254,14.17744688
16425,14.25877882,14.38749457
16426,14.96538488,15.13274595
16427,16.36802394,16.70329309
16428,18.099644,18.43908891
16429,19.17900833,18.84144368
16430,18.75758987,18.97366596
16431,18.84136629,18.92088793
16432,18.65147134,18.78829423
16433,18.68797973,18.52025918
16434,18.35103826,18.49324201
16435,18.45378287,18.60107524
16436,18.69323062,18.86796226
16437,19.70864318,19.72308292
16438,21.19099025,21
16439,21.15864551,21.33072901
16440,21.12596583,21.16601049
16441,20.63721308,20.63976744
16442,19.51707848,19.57038579
16443,18.12329832,17.97220076
16444,16.40995948,16.4924225
16445,15.39359021,15.32970972
16446,14.61394432,14.76482306
16447,14.54752488,14.4222051
16448,14.2421954,14.38749457
16449,14.49892005,14.52583905
16450,15.04236482,15.26433752
16451,16.54396057,16.73320053
16452,18.16716116,18.46618531
16453,19.25939918,18.78829423
16454,18.74511875,18.84144368
16455,18.72947738,18.76166304
16456,18.61699611,18.52025918
16457,18.36505758,18.52025918
16458,18.57916745,18.54723699
16459,18.56780967,18.60107524
16460,18.69465781,18.86796226
16461,19.79851079,19.72308292
16462,21.17314603,21.02379604
16463,21.22670313,21.33072901
16464,21.15665932,21.1896201
16465,20.72130909,20.66397832
16466,19.59942576,19.67231557
16467,18.26326243,18.11077028
16468,16.51897726,16.61324773
16469,15.50306957,15.49193338
16470,14.8072669,14.79864859
16471,14.51190742,14.49137675
16472,14.32578418,14.45683229
16473,14.66145925,14.56021978
16474,15.12240821,15.26433752
16475,16.57043822,16.76305461
16476,18.21204066,18.43908891
16477,19.22401743,18.65475811
16478,18.60275179,18.68154169
16479,18.75219079,18.65475811
16480,18.53748919,18.38477631
16481,18.19919797,18.24828759
16482,18.28087899,18.30300522
16483,18.42780599,18.33030278
16484,18.46131056,18.49324201
16485,19.3540445,19.49358869
16486,21.04665607,21.04756518
16487,21.36176485,21.3541565
16488,21.15771042,21.23676058
16489,20.76724084,20.80865205
16490,19.87885627,19.72308292
16491,18.23551916,18.11077028
16492,16.52287801,16.61324773
16493,15.50942062,15.49193338
16494,14.79317544,14.83239697
16495,14.55190342,14.59451952
16496,14.46892599,14.49137675
16497,14.63174763,14.6628783
16498,15.2646925,15.32970972
16499,16.61573378,16.85229955
16500,18.32650789,18.57417562
16501,19.36310194,18.84144368
16502,18.90315124,18.86796226
16503,18.81165177,18.76166304
16504,18.58577858,18.62793601
16505,18.5738459,18.46618531
16506,18.44822171,18.57417562
16507,18.67824412,18.78829423
16508,18.91427414,19
16509,19.8376703,19.74841766
16510,21.12516895,21.02379604
16511,21.27532203,21.40093456
16512,21.2517948,21.26029163
16513,20.77014577,20.73644135
16514,19.67509487,19.79898987
16515,18.40254705,18.16590212
16516,16.54459219,16.55294536
16517,15.4393483,15.58845727
16518,14.97880421,14.86606875
16519,14.56024331,14.56021978
16520,14.38576136,14.45683229
16521,14.6716072,14.6628783
16522,15.25270869,15.26433752
16523,16.51869725,16.79285562
16524,18.26873209,18.41195264
16525,19.181443,18.76166304
16526,18.83540252,18.81488772
16527,18.79612407,18.68154169
16528,18.53157804,18.46618531
16529,18.36750723,18.33030278
16530,18.34894695,18.43908891
16531,18.57635322,18.49324201
16532,18.63241672,18.65475811
16533,19.6057274,19.46792233
16534,20.8703509,20.97617696
16535,21.3360083,21.28379665
16536,21.09130323,21.09502311
16537,20.59987162,20.59126028
16538,19.61417195,19.67231557
16539,18.25656161,18.33030278
16540,16.80488709,17.05872211
16541,15.96469033,15.62049935
16542,14.73920948,14.89966443
16543,14.64183844,14.52583905
16544,14.32894004,14.35270009
16545,14.45817854,14.45683229
16546,15.11082575,15
16547,16.2500256,16.1245155
16548,17.56512326,17.2626765
16549,17.96522672,18.30300522
16550,18.80510959,19.02629759
16551,19.12734783,19.23538406
16552,18.96568161,19.18332609
16553,19.01638083,18.97366596
16554,18.83116828,18.89444363
16555,18.90609897,18.78829423
16556,18.84479804,19.18332609
16557,20.09669252,20.0748599
16558,21.43501446,21.37755833
16559,21.55147891,21.42428529
16560,21.10852397,21.23676058
16561,20.7500335,20.61552813
16562,19.58006095,19.74841766
16563,18.38390107,18.43908891
16564,16.92924526,17
16565,15.82670993,15.84297952
16566,15.08135129,15.03329638
16567,14.70300851,14.62873884
16568,14.46643115,14.38749457
16569,14.5428632,14.38749457
16570,14.9778298,14.69693846
16571,15.91958954,15.45962483
16572,16.73794165,16.34013464
16573,17.05641985,17.34935157
16574,18.03438729,17.8605711
16575,18.01819504,17.80449381
16576,17.7119231,17.57839583
16577,17.58089338,17.49285568
16578,17.53288054,17.3781472
16579,17.41368469,17.2626765
16580,17.42610279,17.29161647
16581,18.2232499,18.1934054
16582,19.68925543,20.04993766
16583,20.56038505,20.4450483
16584,20.22855596,20.4450483
16585,20.01980757,20.09975124
16586,19.17102414,19.26136028
16587,17.83390482,17.88854382
16588,16.39092142,16.43167673
16589,15.31830324,15.49193338
16590,14.82593164,14.79864859
16591,14.44487003,14.49137675
16592,14.29600948,14.4222051
16593,14.60017515,14.56021978
16594,15.09377466,15.26433752
16595,16.58222861,16.85229955
16596,18.36617198,18.68154169
16597,19.48534943,19.07878403
16598,19.13853266,19.10497317
16599,19.00586691,18.92088793
16600,18.76229843,18.52025918
16601,18.25297681,18.30300522
16602,18.3469693,18.27566688
16603,18.34644453,18.27566688
16604,18.37658759,18.35755975
16605,19.2599691,19.31320792
16606,20.7764716,21.02379604
16607,21.40352251,21.49418526
16608,21.26217707,21.40093456
16609,20.83026749,20.85665361
16610,19.76037822,19.79898987
16611,18.28233359,18.27566688
16612,16.6451861,16.82260384
16613,15.68594579,15.62049935
16614,14.83159509,14.96662955
16615,14.6747392,14.73091986
16616,14.58682204,14.6628783
16617,14.78379943,14.89966443
16618,15.52086031,15.62049935
16619,16.89648205,17.11724277
16620,18.54979309,18.734994
16621,19.44620413,19.02629759
16622,19.12131164,19.02629759
16623,18.90604192,18.78829423
16624,18.59824052,18.38477631
16625,18.26930767,18.13835715
16626,18.13767278,18.30300522
16627,18.48462426,18.27566688
16628,18.41171087,18.57417562
16629,19.54260871,19.54482029
16630,21.02030665,21.21320344
16631,21.52343291,21.58703314
16632,21.3933201,21.47091055
16633,21.00752814,20.95232684
16634,19.86718549,19.92485885
16635,18.4215111,18.46618531
16636,16.82059915,16.94107435
16637,15.75271149,15.74801575
16638,14.9552322,15.09966887
16639,14.79743523,14.86606875
16640,14.68014945,14.73091986
16641,14.82635864,14.89966443
16642,15.47274946,15.58845727
16643,16.87943528,17.11724277
16644,18.55921211,18.78829423
16645,19.50897651,19.15724406
16646,19.23793968,19.13112647
16647,19.01868363,18.94729532
16648,18.75601145,18.70828693
16649,18.60356076,18.49324201
16650,18.43916091,18.68154169
16651,18.81929488,18.76166304
16652,18.86584439,18.94729532
16653,19.82654844,19.67231557
16654,21.08688375,21.11871208
16655,21.40754912,21.51743479
16656,21.31861642,21.42428529
16657,20.94607222,21.02379604
16658,20.04062509,20
16659,18.51842278,18.54723699
16660,16.97678509,17
16661,15.84333353,15.8113883
16662,15.04644165,15.09966887
16663,14.78754194,14.79864859
16664,14.61135629,14.69693846
16665,14.84040846,14.83239697
16666,15.39730166,15.58845727
16667,16.9354785,17.08800749
16668,18.51641055,18.734994
16669,19.43587731,19.13112647
16670,19.22690569,19.10497317
16671,19.0385267,18.94729532
16672,18.67006186,18.70828693
16673,18.57930019,18.70828693
16674,18.7480727,18.70828693
16675,18.68644641,18.97366596
16676,19.15957293,19.18332609
16677,20.03678569,19.92485885
16678,21.23772752,21.16601049
16679,21.43188306,21.49418526
16680,21.34969774,21.37755833
16681,20.91358676,20.97617696
16682,19.99980866,20.02498439
16683,18.59151028,18.70828693
16684,17.17461291,17.05872211
16685,15.81110737,15.90597372
16686,15.1552538,15.23154621
16687,14.9564821,14.93318452
16688,14.72357664,14.83239697
16689,14.98845923,14.93318452
16690,15.47322298,15.65247584
16691,17.00046445,16.94107435
16692,18.31522114,18.54723699
16693,19.28839704,19.10497317
16694,19.30283975,19.15724406
16695,19.01067315,19.02629759
16696,18.84748871,18.92088793
16697,18.8714279,18.76166304
16698,18.72864368,18.84144368
16699,18.9166397,18.86796226
16700,19.00724167,19.10497317
16701,20.00558883,19.92485885
16702,21.27440986,21.28379665
16703,21.52585979,21.56385865
16704,21.41198526,21.42428529
16705,20.94253627,20.80865205
16706,19.77611612,19.94993734
16707,18.61421973,18.62793601
16708,17.09706533,17.34935157
16709,16.23037338,16.03121954
16710,15.17671885,15.19868415
16711,14.87024599,14.83239697
16712,14.69716185,14.62873884
16713,14.75219432,14.69693846
16714,15.30120363,15.23154621
16715,16.55727014,16.21727474
16716,17.54033681,17.4642492
16717,18.21143762,18.60107524
16718,19.02320541,19.33907961
16719,19.3927371,19.54482029
16720,19.24959802,19.49358869
16721,19.36117541,19.36491673
16722,19.25363368,19.33907961
16723,19.24996175,19.31320792
16724,19.35996417,19.57038579
16725,20.40004328,20.34698995
16726,21.71566563,21.65640783
16727,21.84591259,21.79449472
16728,21.5942197,21.56385865
16729,21.04457416,21
16730,20.02058696,20.09975124
16731,18.70727181,18.81488772
16732,17.30792029,17.40689519
16733,16.21836773,16.15549442
16734,15.34298871,15.32970972
16735,14.99101441,14.89966443
16736,14.75399972,14.69693846
16737,14.82985932,14.69693846
16738,15.28042562,14.96662955
16739,16.21197133,15.71623365
16740,17.07039675,16.55294536
16741,17.22037286,17.63519209
16742,18.34574865,18.30300522
16743,18.60066566,18.35755975
16744,18.12356824,18.24828759
16745,18.31985759,18.27566688
16746,18.30778768,18.33030278
16747,18.35567012,18.30300522
16748,18.48932741,18.41195264
16749,19.31824007,19.07878403
16750,20.47493992,20.42057786
16751,20.80851234,20.66397832
16752,20.50955963,20.5669638
16753,20.1867477,20.22374842
16754,19.38017347,19.5192213
16755,18.24499516,18.35755975
16756,16.91749642,16.91153453
16757,15.75996323,15.90597372
16758,15.20681458,15.16575089
16759,14.7932849,14.83239697
16760,14.63870189,14.69693846
16761,14.84627573,14.79864859
16762,15.38671655,15.42724862
16763,16.76306097,16.73320053
16764,18.1837517,18.24828759
16765,18.96159918,19.31320792
16766,19.68722935,19.79898987
16767,19.70286037,19.77371993
16768,19.38988658,19.59591794
16769,19.40480965,19.41648784
16770,19.21069035,19.36491673
16771,19.35157366,19.31320792
16772,19.38755715,19.5192213
16773,20.32232615,20.22374842
16774,21.42061508,21.58703314
16775,21.81694294,21.88606863
16776,21.69429882,21.74856317
16777,21.21412209,21.23676058
16778,20.20252381,20.42057786
16779,18.92215039,19.05255888
16780,17.46428136,17.49285568
16781,16.32863259,16.30950643
16782,15.52938759,15.49193338
16783,15.12297974,15.06651917
16784,14.95211873,14.89966443
16785,15.03575789,15
16786,15.58261268,15.58845727
16787,16.90522355,16.79285562
16788,18.18850868,18.22086716
16789,18.90310216,19.18332609
16790,19.55115367,19.5192213
16791,19.44556045,19.41648784
16792,19.08951556,19.18332609
16793,19.05411724,19.02629759
16794,18.94566307,18.84144368
16795,18.84356787,18.84144368
16796,18.99346504,19.13112647
16797,20.0572358,20
16798,21.40309082,21.49418526
16799,21.82954528,21.9089023
16800,21.76864132,21.79449472
16801,21.30141539,21.37755833
16802,20.38264192,20.54263858
16803,19.07764832,19.20937271
16804,17.59564207,17.69180601
16805,16.47905015,16.34013464
16806,15.4846668,15.49193338
16807,15.17016066,15.09966887
16808,14.92762402,14.89966443
16809,15.01838565,14.96662955
16810,15.56104927,15.5241747
16811,16.87454165,16.673332
16812,18.06286516,18.11077028
16813,18.83921774,18.89444363
16814,19.20866394,19.07878403
16815,19.00534725,18.97366596
16816,18.7323818,18.70828693
16817,18.64840166,18.43908891
16818,18.37486745,18.33030278
16819,18.40435143,18.49324201
16820,18.68907385,18.46618531
16821,19.29846264,19.5192213
16822,21.05576499,21.51743479
16823,22.07233962,22.15851981
16824,22.02565265,22.13594362
16825,21.56183703,21.88606863
16826,20.87508275,21.04756518
16827,19.45665307,19.79898987
16828,18.12583083,18.22086716
16829,16.88032378,16.73320053
16830,15.73049614,15.84297952
16831,15.49108719,15.32970972
16832,15.10926295,15.06651917
16833,15.13823104,15.09966887
16834,15.68107288,15.55634919
16835,16.89085473,16.673332
16836,18.07072248,18
16837,18.73688206,18.97366596
16838,19.39185697,19.4422221
16839,19.44186423,19.54482029
16840,19.329603,19.39071943
16841,19.2582692,19.26136028
16842,19.17168431,19.20937271
16843,19.12992747,19.28730152
16844,19.4232338,19.57038579
16845,20.43163086,20.5669638
16846,22.04000321,22.36067977
16847,22.71582096,22.5166605
16848,22.16607801,22.09072203
16849,21.49438588,21.47091055
16850,20.47140139,20.71231518
16851,19.35188428,19.79898987
16852,18.31774294,18.70828693
16853,17.49432133,17.40689519
16854,16.3623111,16.4924225
16855,16.02413143,15.84297952
16856,15.50293952,15.49193338
16857,15.51159159,15.26433752
16858,15.74260274,15.32970972
16859,16.41971298,15.77973384
16860,16.97458043,16.37070554
16861,17.01343762,17.08800749
16862,17.75849342,17.74823935
16863,18.0957843,17.91647287
16864,17.82991444,17.77638883
16865,17.79853405,17.77638883
16866,17.90975765,17.77638883
16867,17.80157213,17.60681686
16868,17.78180734,17.57839583
16869,18.42618416,18.13835715
16870,19.58846827,19.79898987
16871,20.45938857,20.1246118
16872,20.09117992,20.09975124
16873,19.78823904,19.84943324
16874,19.19358896,19.31320792
16875,18.19064854,18.49324201
16876,17.18874789,17.43559577
16877,16.33103654,16.40121947
16878,15.53885352,15.62049935
16879,15.1684128,15.13274595
16880,14.88160206,14.86606875
16881,14.88801709,14.79864859
16882,15.26954212,14.89966443
16883,16.07112634,15.42724862
16884,16.5114437,16.1245155
16885,16.79254725,17.02938637
16886,17.68903452,17.72004515
16887,18.00518344,17.91647287
16888,17.76526955,17.80449381
16889,17.7967734,17.80449381
16890,17.86154159,17.63519209
16891,17.6374342,17.3781472
16892,17.53166975,17.3781472
16893,18.26017916,18.11077028
16894,19.47794731,19.92485885
16895,20.53802145,20.39607805
16896,20.24951401,20.32240143
16897,19.8548808,20.04993766
16898,19.330643,19.28730152
16899,18.02470275,18.54723699
16900,17.28640132,17.40689519
16901,16.28698572,16.24807681
16902,15.32775165,15.49193338
16903,15.02987839,15.06651917
16904,14.8332715,14.86606875
16905,14.93472696,14.83239697
16906,15.27132707,15.03329638
16907,16.0700554,15.5241747
16908,16.52921868,16.34013464
16909,16.94309485,17.23368794
16910,17.85948502,17.8605711
16911,18.13959,18
16912,17.85412582,17.8325545
16913,17.86161905,17.77638883
16914,17.82759342,17.63519209
16915,17.62760049,17.4642492
16916,17.57931313,17.49285568
16917,18.37750498,18.27566688
16918,19.72509652,20.09975124
16919,20.75525639,20.59126028
16920,20.44048778,20.51828453
16921,20.09313408,20.24845673
16922,19.44282751,19.59591794
16923,18.38301243,18.60107524
16924,17.23807811,17.43559577
16925,16.33796139,16.43167673
16926,15.63029955,15.65247584
16927,15.17121148,15.23154621
16928,14.96273202,15.06651917
16929,15.147256,15.09966887
16930,15.53337221,15.5241747
16931,16.63319975,16.4924225
16932,17.70880387,17.80449381
16933,18.53916986,18.92088793
16934,19.3427081,19.74841766
16935,19.91851885,19.89974874
16936,19.54816934,19.74841766
16937,19.46539256,19.36491673
16938,19.06213867,19.10497317
16939,18.95725431,18.92088793
16940,18.92048277,19.02629759
16941,19.82208686,19.74841766
16942,21.16912502,21.47091055
16943,21.96150085,21.97726098
16944,21.82039858,21.74856317
16945,21.2383803,21.28379665
16946,20.33005668,20.32240143
16947,18.93913763,19.13112647
16948,17.69003271,17.72004515
16949,16.52445144,16.55294536
16950,15.68792031,15.8113883
16951,15.43912489,15.39480432
16952,15.11535019,15.19868415
16953,15.23723823,15.19868415
16954,15.61659241,15.55634919
16955,16.64102864,16.43167673
16956,17.58838395,17.60681686
16957,18.35131478,18.60107524
16958,19.04789536,19.33907961
16959,19.50337023,19.6977156
16960,19.53427478,19.6977156
16961,19.55288429,19.62141687
16962,19.45561964,19.57038579
16963,19.4599732,19.5192213
16964,19.54544381,19.62141687
16965,20.40911895,20.27313493
16966,21.70193702,21.61018278
16967,21.87444288,21.9544984
16968,21.81183017,21.79449472
16969,21.34497363,21.33072901
16970,20.35749062,20.5669638
16971,19.38126259,19.39071943
16972,17.90290506,18.02775638
16973,16.81527804,16.79285562
16974,15.95040046,16.03121954
16975,15.6399708,15.62049935
16976,15.36063831,15.42724862
16977,15.47157432,15.42724862
16978,15.87581072,15.84297952
16979,16.93230303,16.673332
16980,17.7880277,17.94435844
16981,18.7358211,18.81488772
16982,19.29637492,19.39071943
16983,19.50717521,19.4422221
16984,19.28094325,19.28730152
16985,19.16896882,19.15724406
16986,19.0453155,19.13112647
16987,19.11647572,19.15724406
16988,19.33303967,19.31320792
16989,20.13541269,20.0748599
16990,21.54186129,21.81742423
16991,22.27772477,22.44994432
16992,22.40063774,22.29349681
16993,21.77563933,21.97726098
16994,21.03729874,21.30727575
16995,20.05820792,20.22374842
16996,18.65247921,18.734994
16997,17.39042607,17.52141547
16998,16.64598086,16.64331698
16999,16.12454256,16.18641406
17000,15.88725812,15.93737745
17001,15.95888285,15.90597372
17002,16.30596665,16.18641406
17003,17.19436868,17.05872211
17004,18.24754892,18.11077028
17005,18.86333412,19.10497317
17006,19.66194182,19.67231557
17007,19.78513943,19.87460691
17008,19.66115157,19.8242276
17009,19.75952226,19.77371993
17010,19.70074958,19.79898987
17011,19.80074255,19.87460691
17012,20.01090356,20.09975124
17013,20.95632312,20.90454496
17014,22.45219857,22.82542442
17015,23.35379158,23.4520788
17016,23.30003814,23.19482701
17017,22.56900006,22.56102835
17018,21.50826455,21.67948339
17019,20.39745356,21
17020,19.70021726,20.5669638
17021,19.61362974,19.67231557
17022,18.64881186,18.70828693
17023,17.93536067,17.8605711
17024,17.32259282,17.1464282
17025,16.92391361,16.70329309
17026,16.88968124,16.52271164
17027,17.25589311,16.58312395
17028,17.32747833,16.76305461
17029,17.18699779,17.11724277
17030,17.60720979,17.57839583
17031,17.93693965,17.72004515
17032,17.93664657,17.74823935
17033,17.88932176,17.8325545
17034,18.07895788,17.8605711
17035,17.95239206,17.80449381
17036,18.01880874,17.94435844
17037,18.83443783,18.68154169
17038,20.22981608,20.37154879
17039,20.9969515,20.88061302
17040,20.85802707,20.76053949
17041,20.39088755,20.42057786
17042,19.69235184,19.77371993
17043,18.62273415,18.86796226
17044,17.6128981,17.80449381
17045,16.77400497,16.91153453
17046,16.17999271,16.2788206
17047,15.90883044,15.90597372
17048,15.62696875,15.68438714
17049,15.66103461,15.62049935
17050,15.94004995,15.8113883
17051,16.65653916,16.37070554
17052,17.30597016,17.17556404
17053,17.87561209,18.24828759
17054,19.0262854,19.18332609
17055,19.54502071,19.6468827
17056,19.62314304,19.72308292
17057,19.72303388,19.59591794
17058,19.45892876,19.39071943
17059,19.25749413,19.20937271
17060,19.20486697,19.18332609
17061,19.88410678,19.77371993
17062,21.22701728,21.26029163
17063,21.6682302,21.67948339
17064,21.58146164,21.54065923
17065,21.14438437,21.16601049
17066,20.37804636,20.39607805
17067,19.28302522,19.41648784
17068,18.16266221,18.22086716
17069,17.11039456,17.20465053
17070,16.43820911,16.40121947
17071,15.92356485,16
17072,15.72830307,15.77973384
17073,15.77586132,15.74801575
17074,16.08771587,15.90597372
17075,16.69373986,16.4924225
17076,17.41215266,17.29161647
17077,17.95450034,18.13835715
17078,18.7667468,18.76166304
17079,19.02463084,18.97366596
17080,18.88751598,19.02629759
17081,19.10678353,19
17082,18.95844347,18.94729532
17083,18.9302517,18.81488772
17084,18.85186616,18.94729532
17085,19.76987312,19.67231557
17086,21.18769175,21.16601049
17087,21.55840816,21.58703314
17088,21.47561465,21.54065923
17089,21.22242437,21.14237451
17090,20.26992914,20.37154879
17091,19.27113272,19.18332609
17092,17.87164948,17.88854382
17093,16.75672696,16.97056275
17094,16.31391972,16.34013464
17095,15.96747244,16
17096,15.72429396,15.84297952
17097,15.83548234,15.90597372
17098,16.25844794,16.40121947
17099,17.35773322,17.29161647
17100,18.35028495,18.60107524
17101,19.52375806,19.54482029
17102,19.99714154,20
17103,19.96111747,20.1246118
17104,19.95587458,19.87460691
17105,19.64384679,19.74841766
17106,19.65730322,19.6468827
17107,19.53863632,19.62141687
17108,19.71886485,19.89974874
17109,20.79401632,20.71231518
17110,22.25450448,22.06807649
17111,22.26201424,22.38302929
17112,22.20462227,22.24859546
17113,21.87907428,21.70253441
17114,20.72390869,20.80865205
17115,19.66425363,19.41648784
17116,17.95243544,18
17117,16.8503628,16.85229955
17118,16.09615221,16.1245155
17119,15.78232318,15.77973384
17120,15.56014067,15.65247584
17121,15.72192867,15.71623365
17122,16.10815657,16.24807681
17123,17.269279,17.20465053
17124,18.33011785,18.43908891
17125,19.29873796,19.31320792
17126,19.76163861,19.77371993
17127,19.80552007,19.97498436
17128,19.8686699,19.84943324
17129,19.6822001,19.72308292
17130,19.60579131,19.57038579
17131,19.44247556,19.5192213
17132,19.64704605,19.67231557
17133,20.49366148,20.27313493
17134,21.712976,21.70253441
17135,22.05634913,22.20360331
17136,22.17350907,22.09072203
17137,21.68752413,21.56385865
17138,20.61142607,20.71231518
17139,19.62001875,19.41648784
17140,18.0765627,17.91647287
17141,16.72629369,16.79285562
17142,16.0691008,16.0623784
17143,15.70877902,15.74801575
17144,15.58456884,15.58845727
17145,15.61739244,15.68438714
17146,16.09513799,16.1245155
17147,17.0358798,17.08800749
17148,18.23321383,18.24828759
17149,19.15743875,19.02629759
17150,19.44199483,19.31320792
17151,19.29462291,19.28730152
17152,19.09990557,19.10497317
17153,19.05111568,18.92088793
17154,18.79149877,18.94729532
17155,19.0412314,18.84144368
17156,18.92522431,18.92088793
17157,19.68597142,19.59591794
17158,21.13310393,21.02379604
17159,21.40136894,21.51743479
17160,21.50615645,21.44761059
17161,21.11410782,21.04756518
17162,20.20436896,20.19900988
17163,19.07372961,18.97366596
17164,17.6175407,17.57839583
17165,16.44585998,16.55294536
17166,15.84896078,15.74801575
17167,15.34312854,15.45962483
17168,15.28991932,15.3622915
17169,15.46535668,15.42724862
17170,15.77064154,15.93737745
17171,16.90365678,16.76305461
17172,17.78096528,18.11077028
17173,19.22418238,18.81488772
17174,19.13957006,19.15724406
17175,19.19295539,19.20937271
17176,19.08468776,19.05255888
17177,18.98345006,19
17178,18.92953476,18.97366596
17179,18.98373716,18.94729532
17180,19.05981176,19.13112647
17181,19.92231187,19.77371993
17182,21.24907565,21
17183,21.21859729,21.42428529
17184,21.37484499,21.28379665
17185,20.90409941,20.80865205
17186,20.02444247,20.04993766
17187,19.01980522,18.89444363
17188,17.61230091,17.54992877
17189,16.43433674,16.4924225
17190,15.74410632,15.77973384
17191,15.44491618,15.45962483
17192,15.27377137,15.29705854
17193,15.32958863,15.32970972
17194,15.67550701,15.8113883
17195,16.74073428,16.79285562
17196,17.92897412,18.13835715
17197,19.2052276,19
17198,19.44883122,19.6468827
17199,19.78651462,19.92485885
17200,19.82840158,19.77371993
17201,19.5894308,19.62141687
17202,19.43034773,19.33907961
17203,19.19703683,19.18332609
17204,19.23727274,19.07878403
17205,19.73100808,19.6468827
17206,21.07367786,21.26029163
17207,21.77230173,21.79449472
17208,21.73838106,21.56385865
17209,21.13483512,21.07130751
17210,20.25550611,20.0748599
17211,18.92825449,18.86796226
17212,17.53194017,17.52141547
17213,16.46356909,16.34013464
17214,15.54914687,15.62049935
17215,15.30053067,15.29705854
17216,15.14966128,15.09966887
17217,15.16106579,15.09966887
17218,15.43988351,15.42724862
17219,16.27507452,16.21727474
17220,17.26305105,17.2626765
17221,18.1282972,18.43908891
17222,19.1178627,19.4422221
17223,19.83362944,19.87460691
17224,19.82115373,19.97498436
17225,19.94825599,19.94993734
17226,19.77942542,19.89974874
17227,19.81147885,19.8242276
17228,19.82737746,19.89974874
17229,20.54611883,20.37154879
17230,21.7212807,21.44761059
17231,21.54432623,21.72556098
17232,21.52664213,21.44761059
17233,21.05853975,20.92844954
17234,20.08278056,20.04993766
17235,18.96858018,18.86796226
17236,17.53906466,17.57839583
17237,16.53771167,16.43167673
17238,15.66415528,15.62049935
17239,15.24113588,15.23154621
17240,15.06257295,14.93318452
17241,14.91551975,14.83239697
17242,15.12671512,15.03329638
17243,15.77565046,15.55634919
17244,16.38337898,16.43167673
17245,17.29685355,17.4642492
17246,18.20871322,18.16590212
17247,18.49884844,18.49324201
17248,18.5041804,18.60107524
17249,18.69590442,18.68154169
17250,18.67723399,18.62793601
17251,18.59658558,18.46618531
17252,18.48342013,18.46618531
17253,19.14047272,18.92088793
17254,20.23662212,20.24845673
17255,20.61129497,20.76053949
17256,20.72456486,20.73644135
17257,20.48719248,20.34698995
17258,19.61121543,19.41648784
17259,18.26104329,18.08314132
17260,16.68444791,16.673332
17261,15.59335527,15.77973384
17262,15.17827374,15.09966887
17263,14.80671485,14.86606875
17264,14.74406431,14.73091986
17265,14.79355739,14.86606875
17266,15.26003996,15.39480432
17267,16.30767018,16.88194302
17268,18.37040023,18.57417562
17269,19.83222345,19.02629759
17270,19.0157372,19.20937271
17271,19.12891808,19.10497317
17272,18.83287337,18.65475811
17273,18.38884269,18.46618531
17274,18.33791573,18.46618531
17275,18.45962696,18.52025918
17276,18.69776108,18.54723699
17277,19.19409766,19.18332609
17278,20.67519587,20.66397832
17279,21.12457392,21.3541565
17280,21.3832271,21.21320344
17281,20.81149242,20.63976744
17282,19.71940381,19.74841766
17283,18.6497327,18.1934054
17284,16.6715156,16.673332
17285,15.54843972,15.5241747
17286,14.82808243,14.89966443
17287,14.68171585,14.6628783
17288,14.55675118,14.52583905
17289,14.59337345,14.62873884
17290,14.98428763,15.26433752
17291,16.29571398,16.58312395
17292,17.98591282,18.35755975
17293,19.66572557,18.734994
17294,18.69559594,18.76166304
17295,18.64760487,18.94729532
17296,18.89021245,18.76166304
17297,18.64667758,18.54723699
17298,18.37592133,18.24828759
17299,18.0716965,18.33030278
17300,18.56710121,18.46618531
17301,19.21759262,19.20937271
17302,20.78886219,20.5669638
17303,20.90406784,21.26029163
17304,21.26717642,21.1896201
17305,20.83097988,20.66397832
17306,19.74463888,19.67231557
17307,18.49430683,18.16590212
17308,16.74267747,16.64331698
17309,15.56755894,15.55634919
17310,14.87688422,14.93318452
17311,14.71124822,14.6628783
17312,14.52391903,14.52583905
17313,14.58252168,14.6628783
17314,15.05056557,15.29705854
17315,16.30122603,16.61324773
17316,17.97256209,18.38477631
17317,19.55842994,18.65475811
17318,18.77099102,18.68154169
17319,18.6373539,18.46618531
17320,18.1604264,18.16590212
17321,18.03784184,18.11077028
17322,18.08014376,18.16590212
17323,18.23712858,18.13835715
17324,18.21679094,18.35755975
17325,19.14925238,19.10497317
17326,20.62309453,20.5669638
17327,20.98641839,21.23676058
17328,21.21856537,21.21320344
17329,20.88067008,20.76053949
17330,19.90039222,19.74841766
17331,18.59002785,18.27566688
17332,16.87159248,16.79285562
17333,15.70812825,15.62049935
17334,14.8957361,15
17335,14.76808243,14.62873884
17336,14.42331166,14.59451952
17337,14.72811898,14.69693846
17338,15.09229257,15.3622915
17339,16.36925188,16.70329309
17340,18.05316545,18.43908891
17341,19.56941925,18.78829423
17342,18.78428197,18.81488772
17343,18.68965159,18.60107524
17344,18.34553866,18.35755975
17345,18.24981885,18.11077028
17346,18.01574333,18.27566688
17347,18.35500299,18.24828759
17348,18.34404033,18.27566688
