1,454.0520004
2,409.1478817
3,413.171583
4,394.0915585
5,383.6633323
6,379.7513771
7,379.0561597
8,381.8396382
9,395.5019425
10,463.1735504
11,538.7695259
12,505.8326959
13,487.0685027
14,458.422473
15,411.1323664
16,358.6778834
17,308.5996723
18,289.0365541
19,288.2459145
20,282.8388302
21,288.2550265
22,292.8181619
23,319.8399704
24,385.4019803
25,433.9350691
26,405.248784
27,400.3094448
28,407.8927338
29,392.0569856
30,374.3227747
31,405.8537617
32,408.6928613
33,415.9526117
34,457.2928671
35,532.9511284
36,502.7766554
37,482.1316306
38,448.6993142
39,408.3515298
40,351.8976258
41,303.2367431
42,299.1586619
43,279.6629958
44,282.2362963
45,284.0373293
46,282.4837534
47,306.0247925
48,334.9577872
49,357.7159416
50,399.2140589
51,409.9044868
52,401.2447041
53,379.9433511
54,393.1417547
55,370.4961683
56,376.7278108
57,402.0591497
58,445.8881105
59,538.667656
60,506.4556106
61,477.291614
62,461.845166
63,404.3645867
64,353.9755307
65,309.8498538
66,288.4241444
67,279.6992987
68,273.0160427
69,272.7208514
70,274.2051034
71,286.4776665
72,306.0310198
73,321.4001597
74,359.7602115
75,374.9889081
76,364.6836237
77,346.571448
78,346.343399
79,350.1406947
80,348.2397183
81,355.6362502
82,392.4581411
83,508.9984649
84,477.5282536
85,460.9025841
86,442.358411
87,386.6064053
88,335.9979598
89,285.8217909
90,275.6857437
91,266.7894945
92,268.4760774
93,275.7706909
94,278.0019455
95,311.4262509
96,385.5181147
97,437.186808
98,396.5610227
99,404.776544
100,391.3425023
101,374.098571
102,365.1415679
103,369.110994
104,372.1186733
105,369.1931476
106,420.3983247
107,527.9325745
108,510.3994787
109,479.5555753
110,459.1680233
111,395.4888186
112,342.9042331
113,294.133542
114,284.556424
115,285.0257467
116,279.5533403
117,277.7001568
118,288.4588289
119,316.7379006
120,399.6257846
121,441.4032721
122,392.7526627
123,402.8738997
124,401.816801
125,374.3439876
126,370.2558515
127,375.6184799
128,370.0015121
129,374.6100792
130,418.1810941
131,530.6713577
132,514.4376751
133,483.8616973
134,461.9625534
135,400.5094481
136,345.4242623
137,299.7965151
138,289.3211438
139,277.9088846
140,282.7172911
141,284.2777043
142,289.9613237
143,321.028248
144,386.1678003
145,442.3910028
146,390.4680615
147,409.0561487
148,407.1337114
149,387.3930337
150,384.4496373
151,390.4064604
152,392.463305
153,392.2331386
154,433.0618368
155,523.6019054
156,496.4283652
157,506.3116906
158,448.0289294
159,402.2387152
160,340.4114795
161,299.8204364
162,272.1976576
163,271.1399578
164,277.3859084
165,276.7254824
166,282.4101947
167,313.7809009
168,384.6036691
169,445.5194949
170,410.4117144
171,406.0344323
172,394.6916352
173,392.2729274
174,376.3541124
175,392.1138699
176,381.9658622
177,379.8942784
178,424.2934046
179,522.7695975
180,510.8959127
181,496.6932928
182,469.9223018
183,403.1448654
184,327.6956059
185,297.9183545
186,289.2948015
187,275.6793593
188,283.7696731
189,282.6575939
190,284.7727174
191,318.2569412
192,387.7226114
193,446.4305493
194,410.0994915
195,420.3298165
196,381.386053
197,402.0536069
198,373.0085484
199,388.3615955
200,383.5764075
201,395.2326303
202,448.8284823
203,535.9898233
204,506.85048
205,491.7292201
206,454.6936551
207,401.2731324
208,358.5173384
209,300.5102779
210,290.315589
211,282.1263516
212,286.1654353
213,279.8644448
214,285.1849666
215,299.6521237
216,337.1180246
217,366.162326
218,405.3287348
219,444.0894229
220,421.0395325
221,409.7688912
222,393.9769994
223,391.1129595
224,404.2515316
225,407.4285207
226,445.2433773
227,514.758367
228,504.5562809
229,470.4684962
230,452.5387385
231,395.7865806
232,348.3901426
233,310.7294357
234,280.8099647
235,278.1779747
236,272.343201
237,268.1802988
238,279.3540845
239,284.7142221
240,323.1639525
241,328.4842285
242,349.510223
243,337.7396544
244,354.2732975
245,331.4319905
246,349.2556531
247,334.0755365
248,337.1498103
249,355.0676964
250,403.2508438
251,471.1060412
252,471.9870457
253,459.4027664
254,430.001428
255,380.5031068
256,328.3235203
257,279.726112
258,257.3320978
259,255.4763906
260,256.553278
261,260.4230908
262,271.6772754
263,301.9812814
264,374.0968505
265,437.0407186
266,389.5461494
267,401.4159023
268,372.8516006
269,370.6804012
270,349.9615131
271,361.4792681
272,360.4220756
273,382.1311809
274,412.5237007
275,498.6877151
276,497.4269705
277,461.2906546
278,443.8036874
279,377.1124042
280,326.2948663
281,284.6570711
282,275.9625301
283,262.286446
284,262.0667372
285,258.2011433
286,274.326824
287,298.4220091
288,376.4932099
289,421.6054676
290,377.330739
291,389.542402
292,376.7083479
293,378.5017372
294,373.9072028
295,382.3460193
296,386.4760495
297,387.2480134
298,427.6715576
299,502.8006447
300,502.6681213
301,463.5985509
302,449.4748094
303,375.231842
304,331.6747965
305,281.3401993
306,267.7700557
307,266.2215953
308,266.8544538
309,268.3953811
310,273.3168503
311,309.1555379
312,365.4126263
313,431.3646496
314,391.3487666
315,385.3501199
316,389.4949378
317,378.766396
318,378.893802
319,388.0381865
320,375.1839328
321,394.8537608
322,430.4627107
323,500.0787404
324,506.2450509
325,468.2040956
326,447.1381107
327,385.6240918
328,339.8191131
329,286.2764736
330,262.5589342
331,268.6433684
332,267.4058669
333,263.2711698
334,278.3643872
335,302.4426486
336,383.4747895
337,443.0569963
338,402.5921838
339,415.5327369
340,402.3667977
341,390.6795934
342,393.6399425
343,395.87756
344,407.2222147
345,412.0151233
346,433.9302555
347,498.213285
348,510.3944015
349,472.1122491
350,451.4557857
351,395.93457
352,332.9390073
353,287.9756125
354,280.2003864
355,261.0168234
356,269.6843463
357,274.9112801
358,283.2720888
359,305.0108398
360,377.4960366
361,435.3794679
362,396.7299863
363,398.3312133
364,393.3150801
365,383.283967
366,367.5255919
367,376.3018266
368,372.6626775
369,391.923724
370,427.2853309
371,515.7403063
372,522.7611796
373,475.8175642
374,457.1098533
375,405.3735726
376,346.7936741
377,301.0642729
378,291.0402406
379,273.5399618
380,284.7222397
381,277.7230473
382,289.8091297
383,301.499568
384,337.2260931
385,366.9583144
386,412.5127182
387,435.5419246
388,436.8026476
389,437.379964
390,423.579389
391,424.269815
392,411.4292337
393,419.6910863
394,444.1593742
395,521.1292409
396,536.7774292
397,486.1101996
398,473.4455145
399,421.7704287
400,369.2088609
401,319.431847
402,301.695709
403,282.4036904
404,284.0665774
405,279.7865666
406,289.305203
407,298.2034723
408,323.1333649
409,331.6152116
410,373.2307834
411,385.9505875
412,370.7939147
413,367.3682876
414,385.7960069
415,375.6767345
416,373.2189034
417,368.7707388
418,394.8897328
419,478.5934796
420,518.8633991
421,477.251743
422,453.7688883
423,405.0271514
424,347.0335114
425,302.88089
426,281.4305496
427,277.6123516
428,276.4729332
429,280.8237659
430,289.6091035
431,318.3480716
432,391.5115535
433,436.0310893
434,410.7751837
435,430.8881523
436,423.0845128
437,406.6328038
438,404.5296162
439,403.9005004
440,403.7566989
441,395.6105116
442,387.1387283
443,536.848782
444,524.757985
445,497.5925212
446,465.7794509
447,402.0384156
448,343.5124682
449,301.6478474
450,290.4544528
451,281.7750489
452,282.7963374
453,287.9703527
454,298.3560022
455,322.2819257
456,394.33325
457,437.0570868
458,417.2018662
459,422.199621
460,408.1252197
461,400.1827445
462,399.1110949
463,407.4709256
464,399.839337
465,394.2400237
466,430.0191607
467,513.4855131
468,537.6087363
469,483.5516321
470,461.7766115
471,407.4089202
472,350.6972835
473,312.1702201
474,287.9700729
475,298.7434895
476,286.6492401
477,289.2533909
478,292.3959116
479,323.9851409
480,399.6648309
481,460.0805201
482,417.5223904
483,433.0618226
484,412.3946271
485,406.044335
486,403.1215147
487,408.4329929
488,408.7715949
489,412.1688444
490,437.966089
491,515.9125407
492,546.0238173
493,494.1579762
494,471.98666
495,414.9830525
496,354.1052243
497,308.7458694
498,295.2824429
499,286.73845
500,288.7854581
501,292.7820723
502,298.9803259
503,337.1879733
504,398.7576707
505,440.0994531
506,401.6274725
507,414.1309492
508,393.7645756
509,381.2447595
510,376.4925427
511,377.2058219
512,372.734815
513,377.5625058
514,408.7910446
515,499.4214721
516,534.5908204
517,476.0946609
518,472.3373662
519,416.727549
520,351.7382522
521,318.2504971
522,295.3296741
523,289.8438166
524,290.1351624
525,294.5946528
526,301.008812
527,333.7932939
528,399.5462283
529,440.8839059
530,432.7371427
531,436.9383456
532,413.5493587
533,406.246611
534,397.9248734
535,405.6686158
536,396.9984938
537,401.3272181
538,431.1866794
539,506.5040977
540,551.6749274
541,486.5566044
542,478.6627562
543,405.5570747
544,364.2494305
545,330.7349591
546,282.9698426
547,288.8994956
548,292.0369384
549,297.0006456
550,303.4720931
551,307.540386
552,358.4023181
553,385.8822244
554,428.26461
555,430.5584404
556,428.066044
557,424.1128278
558,402.0889042
559,401.39597
560,389.2385983
561,389.053956
562,424.257607
563,498.8181344
564,541.640309
565,482.1067778
566,469.8614845
567,413.8548789
568,366.4575809
569,324.7658388
570,297.8132407
571,292.7132911
572,291.6998821
573,295.3594707
574,293.1229972
575,297.5599027
576,344.4431367
577,340.5217835
578,382.3617106
579,361.9587425
580,364.4706754
581,347.9034845
582,344.7100643
583,339.6314164
584,330.7187299
585,349.2381745
586,379.3498862
587,449.9394428
588,519.9474936
589,459.8619231
590,443.7262377
591,386.4083308
592,351.3048664
593,300.7365454
594,290.1192211
595,284.1773076
596,286.1358174
597,271.8901053
598,293.8508543
599,315.6298889
600,381.7830043
601,412.592319
602,446.9161185
603,405.6142402
604,416.237879
605,387.3995161
606,366.9975011
607,371.6801934
608,375.1198668
609,366.0176344
610,418.1404396
611,498.4759303
612,550.1977367
613,480.8304531
614,466.0316085
615,416.79016
616,354.3292659
617,304.9393245
618,292.3827263
619,286.5074057
620,292.9863673
621,290.2083883
622,301.7113467
623,321.174211
624,385.7400097
625,404.7598072
626,410.497751
627,403.3771724
628,391.9928033
629,368.1934728
630,363.4256082
631,362.2709932
632,337.4216379
633,371.8349498
634,396.4364792
635,473.2472645
636,556.0991776
637,472.3119597
638,458.5457574
639,417.7246216
640,347.5941969
641,303.7387022
642,292.9421768
643,289.0408663
644,288.6819196
645,277.5262257
646,298.8242355
647,320.8181965
648,383.6807338
649,404.1810586
650,423.7528535
651,388.9301981
652,384.117437
653,370.0112461
654,359.8173922
655,355.6158374
656,352.2674778
657,366.3380709
658,399.6678492
659,492.8178721
660,550.7796395
661,480.8313362
662,472.650622
663,395.5511322
664,358.1260295
665,310.4188479
666,288.455856
667,288.5378913
668,287.8522099
669,287.2042945
670,289.5528112
671,317.0909074
672,372.6926016
673,406.3681421
674,394.7498191
675,409.0000715
676,394.5615667
677,381.3887259
678,372.1868486
679,364.0807976
680,348.2994831
681,368.6778475
682,398.3951714
683,475.535251
684,556.0166221
685,468.2755697
686,456.6215863
687,398.4976826
688,362.8232396
689,296.5598152
690,284.0141744
691,293.1665816
692,283.0124756
693,281.5889185
694,298.5338989
695,314.6659515
696,379.4301964
697,399.0488793
698,409.4815949
699,372.3588486
700,361.8570372
701,360.6867872
702,355.3363752
703,349.6935845
704,335.8654495
705,359.1315099
706,399.3474319
707,472.6250649
708,568.2058886
709,433.4006325
710,444.1789872
711,401.1834028
712,342.4254709
713,301.9059088
714,280.5604202
715,287.1653658
716,275.7489921
717,283.6226666
718,287.1388909
719,289.5000463
720,335.6773329
721,360.5976769
722,417.6774017
723,409.8445244
724,400.7705749
725,415.05468
726,391.8155508
727,382.7342561
728,384.7773921
729,412.8429239
730,409.4323074
731,478.9743389
732,544.7985772
733,488.5493039
734,467.593128
735,418.6856358
736,353.2957439
737,307.796114
738,278.5622877
739,265.7499815
740,284.0436738
741,278.3302152
742,278.6393769
743,288.3315922
744,306.1843244
745,317.0747628
746,361.7050415
747,334.4257073
748,308.5773868
749,324.3328908
750,351.7346913
751,319.1765581
752,320.3016713
753,340.4166936
754,356.8171463
755,420.4203246
756,513.331571
757,458.448095
758,431.1228065
759,375.2378395
760,324.8174619
761,283.5077423
762,269.1579175
763,264.6297039
764,264.9269534
765,253.7570387
766,276.9033138
767,305.9124875
768,380.7876159
769,431.4658933
770,410.0999836
771,378.6726849
772,361.9559225
773,344.0987253
774,348.3423939
775,377.134572
776,348.8864481
777,334.8660873
778,374.1717468
779,462.9717869
780,525.3261866
781,474.2141423
782,443.8117805
783,383.7761722
784,329.4215567
785,289.3456502
786,263.3366775
787,269.2066877
788,272.8837607
789,262.8148003
790,279.1310931
791,311.5046288
792,379.6725468
793,411.1077831
794,369.0485092
795,361.4700266
796,333.654418
797,352.0705405
798,341.7429165
799,356.7545722
800,339.2044219
801,345.7757512
802,369.4903133
803,443.7873168
804,527.7024583
805,479.6016818
806,445.4556014
807,400.1352262
808,328.3379015
809,289.0922544
810,262.8708886
811,265.2529363
812,269.9159386
813,263.464996
814,270.3532908
815,302.7322729
816,381.1085189
817,400.7148812
818,367.0395974
819,358.8303764
820,351.3374106
821,355.7732248
822,320.0321152
823,341.0249382
824,342.2294407
825,346.248044
826,367.2898011
827,432.566219
828,518.3068965
829,444.5568446
830,444.5101177
831,386.0141465
832,326.3385928
833,278.121762
834,261.958678
835,261.5923931
836,250.3537435
837,248.2860417
838,280.0184643
839,299.4834688
840,376.4510501
841,402.0336221
842,395.7164794
843,400.3316884
844,388.9036488
845,388.3370431
846,369.9311663
847,363.317599
848,368.5048428
849,372.9462696
850,396.644611
851,432.9203354
852,520.2733905
853,461.136051
854,438.3457527
855,385.9157568
856,330.5573103
857,282.4180457
858,273.7718695
859,272.4519937
860,268.1252438
861,267.3772554
862,283.9901029
863,306.7317736
864,384.2311665
865,411.1197266
866,371.3291586
867,358.7833515
868,345.0578781
869,342.4218824
870,330.3111248
871,332.8781563
872,331.8815302
873,370.1015843
874,374.2215904
875,448.6813545
876,543.6165202
877,463.4946621
878,450.3367859
879,375.6853076
880,344.9019756
881,311.6920152
882,253.5331131
883,255.9160835
884,258.8471773
885,264.625187
886,262.8506804
887,283.510945
888,321.4533187
889,349.3679369
890,413.1481494
891,401.5757545
892,394.9538986
893,397.0600669
894,355.5565747
895,344.5611159
896,379.4335579
897,322.9233773
898,385.7378292
899,427.1059186
900,524.2331599
901,474.2658744
902,445.6681567
903,391.393151
904,337.8875636
905,295.3332805
906,274.1398355
907,263.7973634
908,254.0534621
909,255.8011697
910,268.8443096
911,262.5401242
912,302.8014293
913,312.9994752
914,358.1679673
915,351.0136228
916,302.487397
917,299.4457666
918,291.9641762
919,294.7767638
920,287.3693671
921,278.7886437
922,323.412984
923,376.528007
924,512.3681669
925,447.4249132
926,415.4904273
927,371.5170541
928,308.9428496
929,265.9225431
930,247.7677947
931,243.514178
932,245.9493418
933,246.8636808
934,269.4526204
935,290.0667163
936,371.4988129
937,387.270894
938,366.3423626
939,366.4175764
940,343.2597633
941,327.3058346
942,339.7510412
943,347.3350326
944,352.1388357
945,359.9309731
946,375.1237913
947,420.4706509
948,510.1167883
949,470.5843385
950,425.9953851
951,367.3021183
952,301.1098176
953,270.218712
954,248.9925886
955,252.1471914
956,251.7290852
957,248.0962805
958,261.4017674
959,298.7622388
960,341.9530998
961,414.7388458
962,373.9081251
963,378.6235619
964,369.26257
965,353.3683885
966,328.1994986
967,342.6914938
968,330.700512
969,344.2480805
970,362.102334
971,413.3310292
972,516.0879712
973,460.8013134
974,427.039614
975,383.32399
976,311.7628281
977,272.8027719
978,249.1611413
979,249.2048302
980,261.6704874
981,261.6369324
982,270.6361436
983,298.5124029
984,362.406631
985,400.7979786
986,376.1119907
987,373.7942329
988,357.4474438
989,342.224588
990,322.5852901
