,x,
172,2.137189604,2.136720567
173,2.111039823,2.11058971
174,2.095639901,2.103803721
175,2.100622463,2.093421685
176,2.087837096,2.089905111
177,2.089970028,2.089905111
178,2.101509906,2.103803721
179,2.14690369,2.158362492
180,2.213562759,2.217483944
181,2.236065325,2.235528447
182,2.240184021,2.245512668
183,2.246184838,2.243038049
184,2.236809055,2.238046103
185,2.232696724,2.235528447
186,2.230008237,2.235528447
187,2.229072123,2.225309282
188,2.213928412,2.212187604
189,2.218891976,2.214843848
190,2.244017502,2.238046103
191,2.250120866,2.257678575
192,2.258639532,2.257678575
193,2.248463641,2.247973266
194,2.220118719,2.222716471
195,2.186093601,2.184691431
196,2.14485405,2.152288344
197,2.133714613,2.130333768
198,2.113146397,2.117271296
199,2.106024393,2.11058971
200,2.107632729,2.10720997
201,2.108359191,2.11058971
202,2.122807088,2.127104798
203,2.172270114,2.176091259
204,2.225842218,2.230448921
205,2.247122024,2.238046103
206,2.235931404,2.240549248
207,2.238252267,2.23299611
208,2.227909823,2.227886705
209,2.223901483,2.225309282
210,2.221943586,2.220108088
211,2.21126759,2.212187604
212,2.203915247,2.198657087
213,2.207765371,2.198657087
214,2.226860068,2.227886705
215,2.246485126,2.252853031
216,2.254732557,2.250420002
217,2.239470494,2.243038049
218,2.217168573,2.220108088
219,2.184501788,2.181843588
220,2.141844732,2.146128036
221,2.125677372,2.120573931
222,2.102592325,2.11058971
223,2.105979291,2.100370545
224,2.097300871,2.100370545
225,2.102264337,2.103803721
226,2.119975881,2.117271296
227,2.160327264,2.164352856
228,2.215581836,2.225309282
229,2.246573437,2.247973266
230,2.255748201,2.252853031
231,2.2485223,2.245512668
232,2.238608005,2.243038049
233,2.241327739,2.238046103
234,2.23130776,2.23299611
235,2.223335676,2.217483944
236,2.205251896,2.201397124
237,2.206542311,2.206825876
238,2.237768721,2.230448921
239,2.244452248,2.255272505
240,2.257012484,2.252853031
241,2.243225266,2.240549248
242,2.211837708,2.214843848
243,2.179265252,2.176091259
244,2.136749768,2.1430148
245,2.119534579,2.041392685
246,2.002439629,2.029383778
247,2.032473889,2.025305865
248,2.040891098,2.017033339
249,2.011154696,2.021189299
250,2.040806931,2.029383778
251,2.078019226,2.033423755
252,2.074332385,2.056904851
253,2.078618615,2.079181246
254,2.086415886,2.093421685
255,2.098691104,2.103803721
256,2.104959431,2.100370545
257,2.099895325,2.093421685
258,2.092767972,2.086359831
259,2.078449026,2.075546961
260,2.066193394,2.064457989
261,2.074832914,2.068185862
262,2.096361387,2.096910013
263,2.118236843,2.130333768
264,2.132057095,2.133538908
265,2.122357275,2.123851641
266,2.09735396,2.100370545
267,2.064191254,2.064457989
268,2.027399687,2.037426498
269,2.01303323,2.004321374
270,1.986469784,1.995635195
271,1.992526592,1.991226076
272,1.990779167,1.986771734
273,1.987066163,1.986771734
274,2.004780653,1.986771734
275,2.032170714,1.995635195
276,2.039924099,1.991226076
277,2.003458568,2.012837225
278,2.022614412,2.025305865
279,2.028533399,2.025305865
280,2.023246936,2.021189299
281,2.018152918,2.029383778
282,2.032242092,2.021189299
283,2.00874922,2.021189299
284,2.011463812,2.025305865
285,2.034650448,2.041392685
286,2.067349817,2.071882007
287,2.088789117,2.10720997
288,2.107977508,2.11058971
289,2.095644843,2.100370545
290,2.076799928,2.079181246
291,2.041702676,2.053078443
292,2.018093851,2.021189299
293,1.992822233,1.995635195
294,1.979606344,1.982271233
295,1.976878759,1.982271233
296,1.98095578,1.973127854
297,1.969130575,1.982271233
298,2.000595982,2.004321374
299,2.046024474,2.064457989
300,2.116510055,2.133538908
301,2.159394067,2.164352856
302,2.167631843,2.173186268
303,2.172918301,2.170261715
304,2.16478921,2.164352856
305,2.158803907,2.161368002
306,2.158104472,2.155336037
307,2.14443721,2.1430148
308,2.130770492,2.127104798
309,2.133714056,2.133538908
310,2.160143692,2.155336037
311,2.173199323,2.181843588
312,2.18372176,2.181843588
313,2.169780728,2.170261715
314,2.145396212,2.149219113
315,2.113942402,2.11058971
316,2.071668031,2.068185862
317,2.039298505,2.045322979
318,2.033767129,2.029383778
319,2.020477034,2.025305865
320,2.024146655,2.021189299
321,2.019552439,2.025305865
322,2.042982089,2.041392685
323,2.08260833,2.086359831
324,2.13263779,2.139879086
325,2.162167253,2.161368002
326,2.166682858,2.170261715
327,2.170479352,2.161368002
328,2.155095394,2.155336037
329,2.152055531,2.149219113
330,2.146156844,2.1430148
331,2.13321834,2.127104798
332,2.115162926,2.117271296
333,2.126378092,2.120573931
334,2.146294382,2.1430148
335,2.162856103,2.178976947
336,2.184082805,2.181843588
337,2.168159592,2.173186268
338,2.150989832,2.1430148
339,2.105374187,2.103803721
340,2.06642269,2.064457989
341,2.036290763,2.041392685
342,2.02748567,2.029383778
343,2.024579524,2.021189299
344,2.017015281,2.017033339
345,2.01629701,2.025305865
346,2.044150039,2.037426498
347,2.076753482,2.086359831
348,2.133937675,2.139879086
349,2.165305022,2.164352856
350,2.170829188,2.167317335
351,2.166063929,2.155336037
352,2.149407003,2.149219113
353,2.146004248,2.1430148
354,2.139409347,2.139879086
355,2.131026334,2.127104798
356,2.115947131,2.117271296
357,2.125800924,2.120573931
358,2.146394756,2.146128036
359,2.16768233,2.176091259
360,2.179743701,2.181843588
361,2.169371207,2.170261715
362,2.14676851,2.1430148
363,2.106925031,2.103803721
364,2.065723557,2.068185862
365,2.041324013,2.045322979
366,2.033326509,2.029383778
367,2.023717373,2.017033339
368,2.012328418,2.017033339
369,2.017937212,2.025305865
370,2.04361421,2.041392685
371,2.084400396,2.086359831
372,2.13439504,2.139879086
373,2.165921414,2.152288344
374,2.153552935,2.161368002
375,2.163037833,2.161368002
376,2.15734989,2.155336037
377,2.150979743,2.152288344
378,2.149550046,2.149219113
379,2.139884332,2.133538908
380,2.121312431,2.120573931
381,2.128367837,2.123851641
382,2.149987608,2.149219113
383,2.171209946,2.178976947
384,2.181209473,2.178976947
385,2.164518327,2.170261715
386,2.14561933,2.146128036
387,2.110895581,2.100370545
388,2.062116701,2.064457989
389,2.038127181,2.041392685
390,2.029487405,2.033423755
391,2.027594162,2.021189299
392,2.015004341,2.021189299
393,2.027596853,2.021189299
394,2.031185188,2.033423755
395,2.072998355,2.079181246
396,2.125340831,2.130333768
397,2.155598021,2.152288344
398,2.161096453,2.149219113
399,2.146862964,2.139879086
400,2.134735277,2.133538908
401,2.128488699,2.136720567
402,2.135433754,2.130333768
403,2.119970049,2.113943352
404,2.1025659,2.103803721
405,2.110108151,2.113943352
406,2.142637555,2.136720567
407,2.159054752,2.173186268
408,2.1767274,2.173186268
409,2.162676949,2.164352856
410,2.138644377,2.1430148
411,2.107246882,2.100370545
412,2.062904232,2.064457989
413,2.038261018,2.041392685
414,2.027286231,2.029383778
415,2.023885772,2.017033339
416,2.012146183,2.012837225
417,2.017209934,2.021189299
418,2.040042714,2.021189299
419,2.060395929,2.041392685
420,2.084593331,2.06069784
421,2.076146352,2.086359831
422,2.093730957,2.10720997
423,2.109928342,2.11058971
424,2.108054385,2.11058971
425,2.108994334,2.10720997
426,2.103175236,2.096910013
427,2.087414963,2.079181246
428,2.067557527,2.079181246
429,2.088656481,2.08278537
430,2.108667863,2.103803721
431,2.124521898,2.139879086
432,2.141323215,2.1430148
433,2.131969816,2.133538908
434,2.10774489,2.11058971
435,2.073923265,2.071882007
436,2.035743313,2.037426498
437,2.01200175,2.008600172
438,1.995385062,1.986771734
439,1.979300215,1.982271233
440,1.980444402,1.977723605
441,1.980709657,1.973127854
442,1.983955801,1.977723605
443,2.021389252,1.991226076
444,2.032607892,2.004321374
445,2.018518959,2.021189299
446,2.032186543,2.033423755
447,2.035960453,2.021189299
448,2.01474514,2.021189299
449,2.021714022,2.029383778
450,2.030196279,2.021189299
451,2.008012689,2.012837225
452,2.001728154,2.017033339
453,2.022110378,2.025305865
454,2.048032113,2.053078443
455,2.075981444,2.100370545
456,2.104846989,2.10720997
457,2.094479891,2.100370545
458,2.074674183,2.079181246
459,2.040701027,2.045322979
460,2.00990748,2.012837225
461,1.984565925,1.991226076
462,1.978547352,1.977723605
463,1.971327453,1.982271233
464,1.981130604,1.977723605
465,1.978884233,1.977723605
466,1.987820814,2
467,2.041436042,2.068185862
468,2.118920129,2.133538908
469,2.153597428,2.158362492
470,2.164446633,2.155336037
471,2.147910169,2.149219113
472,2.143801422,2.1430148
473,2.138392005,2.1430148
474,2.137641071,2.1430148
475,2.133014032,2.139879086
476,2.130726871,2.120573931
477,2.119940033,2.117271296
478,2.141884752,2.139879086
479,2.165660768,2.170261715
480,2.170794402,2.173186268
481,2.162081462,2.167317335
482,2.14328007,2.139879086
483,2.100629433,2.100370545
484,2.062641053,2.068185862
485,2.040693698,2.041392685
486,2.02775869,2.029383778
487,2.022574721,2.021189299
488,2.016403933,2.025305865
489,2.030678561,2.029383778
490,2.045227623,2.041392685
491,2.081414365,2.089905111
492,2.137664775,2.146128036
493,2.168283216,2.161368002
494,2.165622463,2.158362492
495,2.153269909,2.149219113
496,2.144240062,2.146128036
497,2.145420667,2.1430148
498,2.139586196,2.1430148
499,2.134382786,2.130333768
500,2.119217617,2.117271296
501,2.120870469,2.120573931
502,2.14666792,2.136720567
503,2.162616257,2.170261715
504,2.173268652,2.176091259
505,2.167644993,2.170261715
506,2.147122073,2.1430148
507,2.104961884,2.100370545
508,2.064866738,2.06069784
509,2.031747772,2.037426498
510,2.026236994,2.021189299
511,2.0137374,2.021189299
512,2.019819324,2.017033339
513,2.015723036,2.017033339
514,2.028279502,2.033423755
515,2.075596966,2.086359831
516,2.134259108,2.1430148
517,2.165281739,2.158362492
518,2.162853734,2.155336037
519,2.148996769,2.146128036
520,2.141422085,2.1430148
521,2.141325158,2.133538908
522,2.127291277,2.133538908
523,2.125671066,2.123851641
524,2.113399936,2.113943352
525,2.118475018,2.117271296
526,2.142578822,2.133538908
527,2.160980242,2.167317335
528,2.176533379,2.170261715
529,2.161195026,2.164352856
530,2.1418556,2.139879086
531,2.101119416,2.100370545
532,2.065901612,2.06069784
533,2.031107096,2.033423755
534,2.021246855,2.017033339
535,2.010467729,2.008600172
536,2.004664705,2.008600172
537,2.013249662,2.012837225
538,2.029365652,2.029383778
539,2.069191327,2.08278537
540,2.130458475,2.139879086
541,2.161087576,2.158362492
542,2.164019341,2.164352856
543,2.1598274,2.158362492
544,2.153427053,2.155336037
545,2.152596759,2.149219113
546,2.14278834,2.146128036
547,2.136499306,2.1430148
548,2.133826812,2.130333768
549,2.132695344,2.133538908
550,2.158650968,2.1430148
551,2.165519067,2.173186268
552,2.175991646,2.173186268
553,2.163182651,2.167317335
554,2.147093028,2.146128036
555,2.108239977,2.103803721
556,2.068232854,2.064457989
557,2.037250225,2.041392685
558,2.03012503,2.029383778
559,2.023017823,2.021189299
560,2.016917016,2.017033339
561,2.019801693,2.029383778
562,2.047507309,2.045322979
563,2.085070034,2.086359831
564,2.130439165,2.139879086
565,2.165218109,2.155336037
566,2.15916454,2.158362492
567,2.153780471,2.146128036
568,2.140399848,2.1430148
569,2.142124503,2.139879086
570,2.135032311,2.133538908
571,2.122479076,2.123851641
572,2.113772087,2.113943352
573,2.118088622,2.117271296
574,2.141757185,2.133538908
575,2.162314407,2.167317335
576,2.170671986,2.173186268
577,2.165147133,2.164352856
578,2.140790706,2.139879086
579,2.101260774,2.096910013
580,2.060913067,2.06069784
581,2.032417619,2.041392685
582,2.030357329,2.025305865
583,2.017076667,2.012837225
584,2.008571556,2.017033339
585,2.022993958,2.012837225
586,2.022617331,2.021189299
587,2.062348021,2.033423755
588,2.073530954,2.053078443
589,2.070769223,2.08278537
590,2.095318255,2.100370545
591,2.099445854,2.103803721
592,2.103029891,2.103803721
593,2.10304238,2.086359831
594,2.078744455,2.068185862
595,2.05739757,2.064457989
596,2.058082424,2.053078443
597,2.056899182,2.06069784
598,2.087242344,2.075546961
599,2.104618965,2.127104798
600,2.134521247,2.136720567
601,2.125535074,2.127104798
602,2.101693125,2.103803721
603,2.065171073,2.068185862
604,2.033749178,2.033423755
605,2.00464155,2.012837225
606,2.001662571,1.995635195
607,1.986614063,1.986771734
608,1.982628162,1.982271233
609,1.98647688,1.982271233
610,1.996413008,1.982271233
611,2.023851224,1.995635195
612,2.038401727,1.995635195
613,2.00718267,2.017033339
614,2.030840634,2.029383778
615,2.028938028,2.017033339
616,2.013761252,2.012837225
617,2.011707444,2
618,1.992681651,1.995635195
619,1.98662005,1.986771734
620,1.974245463,1.982271233
621,1.985440087,1.995635195
622,2.01838925,2.025305865
623,2.055714257,2.086359831
624,2.096517442,2.103803721
625,2.095783922,2.093421685
626,2.066817436,2.068185862
627,2.028303428,2.033423755
628,1.998899723,2
629,1.97136719,1.977723605
630,1.965400954,1.963787827
631,1.955792906,1.954242509
632,1.950615815,1.954242509
633,1.957312742,1.963787827
634,1.98021175,1.986771734
635,2.027046726,2.056904851
636,2.104946032,2.120573931
637,2.140843731,2.1430148
638,2.146474856,2.146128036
639,2.137464142,2.136720567
640,2.130138077,2.127104798
641,2.119688799,2.127104798
642,2.12269691,2.130333768
643,2.120296606,2.127104798
644,2.117458131,2.117271296
645,2.120104205,2.120573931
646,2.141265715,2.133538908
647,2.163611518,2.164352856
648,2.1682927,2.170261715
649,2.161458078,2.158362492
650,2.133076274,2.130333768
651,2.090052358,2.086359831
652,2.050313708,2.045322979
653,2.01564533,2.021189299
654,2.00651952,2.012837225
655,2.006631127,2.004321374
656,2.00136182,2.004321374
657,2.008217762,2.012837225
658,2.027329735,2.029383778
659,2.069127748,2.079181246
660,2.125713445,2.139879086
661,2.164849429,2.155336037
662,2.156544309,2.158362492
663,2.1513577,2.152288344
664,2.147950154,2.149219113
665,2.144752755,2.136720567
666,2.129446906,2.130333768
667,2.120619314,2.113943352
668,2.102074303,2.103803721
669,2.10992509,2.103803721
670,2.124199833,2.120573931
671,2.154477245,2.155336037
672,2.159791079,2.164352856
673,2.150920034,2.152288344
674,2.127611701,2.127104798
675,2.090597031,2.086359831
676,2.051481991,2.049218023
677,2.021161387,2.025305865
678,2.01417986,2.012837225
679,2.005975371,2.008600172
680,2.00781296,2.008600172
681,2.012266804,2.012837225
682,2.026493093,2.029383778
683,2.069765148,2.08278537
684,2.130508609,2.133538908
685,2.153263078,2.146128036
686,2.149462342,2.149219113
687,2.143406287,2.136720567
688,2.130966068,2.133538908
689,2.130128986,2.127104798
690,2.121123947,2.113943352
691,2.101676291,2.11058971
692,2.10452967,2.100370545
693,2.104198375,2.103803721
694,2.125825696,2.120573931
695,2.154343682,2.158362492
696,2.164326661,2.167317335
697,2.159284415,2.161368002
698,2.138235588,2.133538908
699,2.095608638,2.093421685
700,2.058718962,2.053078443
701,2.024099232,2.029383778
702,2.018732732,2.017033339
703,2.009716572,2.012837225
704,2.011467314,2.012837225
705,2.016399971,2.017033339
706,2.035312779,2.033423755
707,2.073608386,2.086359831
708,2.134061241,2.136720567
709,2.156394502,2.158362492
710,2.164471712,2.164352856
711,2.156667955,2.155336037
712,2.150387672,2.155336037
713,2.151499432,2.149219113
714,2.142075346,2.146128036
715,2.136492493,2.139879086
716,2.131010323,2.127104798
717,2.130232774,2.127104798
718,2.14695362,2.139879086
719,2.173170359,2.167317335
720,2.170739753,2.176091259
721,2.169237117,2.167317335
722,2.144379151,2.139879086
723,2.099800906,2.103803721
724,2.070005333,2.064457989
725,2.034711859,2.041392685
726,2.027736612,2.025305865
727,2.016907956,2.017033339
728,2.018008489,2.017033339
729,2.020907712,2.021189299
730,2.033177382,2.037426498
731,2.077383353,2.086359831
732,2.131492403,2.133538908
733,2.153032173,2.152288344
734,2.157084329,2.155336037
735,2.146604065,2.149219113
736,2.145701378,2.1430148
737,2.13664865,2.139879086
738,2.135425404,2.133538908
739,2.12297247,2.123851641
740,2.115097372,2.11058971
741,2.11319051,2.113943352
742,2.135082166,2.123851641
743,2.155925647,2.158362492
744,2.166365152,2.167317335
745,2.159469271,2.161368002
746,2.139055826,2.136720567
747,2.096195963,2.100370545
748,2.063939939,2.068185862
749,2.043455554,2.041392685
750,2.027203459,2.025305865
751,2.016347912,2.012837225
752,2.009675456,2.012837225
753,2.017275484,2.012837225
754,2.024926741,2.021189299
755,2.061194659,2.029383778
756,2.06354299,2.056904851
757,2.074646807,2.086359831
758,2.102544287,2.100370545
759,2.095343198,2.103803721
760,2.10571017,2.103803721
761,2.100572238,2.096910013
762,2.091625993,2.08278537
763,2.073897116,2.071882007
764,2.065156554,2.06069784
765,2.065577348,2.068185862
766,2.091223,2.089905111
767,2.125818798,2.123851641
768,2.128126718,2.133538908
769,2.119102324,2.123851641
770,2.099043625,2.096910013
771,2.059004292,2.064457989
772,2.029847046,2.029383778
773,2.006591916,2
774,1.985503593,1.991226076
775,1.984867991,1.977723605
776,1.974327268,1.977723605
777,1.980488014,1.977723605
778,1.990290039,1.973127854
779,2.009470982,1.982271233
780,2.022071105,1.986771734
781,1.993223047,2.012837225
782,2.023025699,2.029383778
783,2.029380402,2.033423755
784,2.036255683,2.017033339
785,2.0055095,2.025305865
786,2.026129097,2.029383778
787,2.024967871,2.021189299
788,2.010233746,2.021189299
789,2.02773457,2.029383778
790,2.046491583,2.049218023
791,2.077082337,2.086359831
792,2.098432408,2.100370545
793,2.090495458,2.093421685
794,2.071443346,2.071882007
795,2.03298857,2.037426498
796,1.999638884,2
797,1.976130692,1.986771734
798,1.973619167,1.977723605
799,1.968212716,1.973127854
800,1.972510073,1.968482949
801,1.968313213,1.973127854
802,1.98837694,1.991226076
803,2.030368551,2.06069784
804,2.108858074,2.123851641
805,2.146305264,2.146128036
806,2.151408028,2.155336037
807,2.147106815,2.149219113
808,2.14285031,2.1430148
809,2.134550204,2.136720567
810,2.129540496,2.130333768
811,2.117079419,2.120573931
812,2.110760584,2.100370545
813,2.098723582,2.100370545
814,2.123244598,2.113943352
815,2.142970817,2.155336037
816,2.170406131,2.170261715
817,2.161748637,2.164352856
818,2.13832924,2.136720567
819,2.094162785,2.096910013
820,2.058833588,2.056904851
821,2.03236379,2.033423755
822,2.020927697,2.025305865
823,2.019290712,2.017033339
824,2.015272268,2.017033339
825,2.01977206,2.021189299
826,2.036889968,2.037426498
827,2.077277366,2.08278537
828,2.12609946,2.130333768
829,2.152875084,2.152288344
830,2.155995844,2.152288344
831,2.142688062,2.146128036
832,2.143100582,2.139879086
833,2.133107714,2.136720567
834,2.132950198,2.139879086
835,2.132053811,2.130333768
836,2.119707218,2.120573931
837,2.123625603,2.120573931
838,2.142742332,2.130333768
839,2.158735969,2.161368002
840,2.168898849,2.178976947
841,2.173574064,2.167317335
842,2.141893347,2.139879086
843,2.101679696,2.093421685
844,2.053196134,2.053078443
845,2.030017355,2.033423755
846,2.020844585,2.021189299
847,2.012866908,2.012837225
848,2.012134798,2.012837225
849,2.015713955,2.017033339
850,2.030784854,2.033423755
851,2.075140263,2.079181246
852,2.123538098,2.133538908
853,2.156521451,2.152288344
854,2.156208739,2.149219113
855,2.14367314,2.136720567
856,2.129514397,2.123851641
857,2.116630554,2.130333768
858,2.131701375,2.130333768
859,2.121356363,2.113943352
860,2.103136534,2.096910013
861,2.098636312,2.100370545
862,2.123864336,2.113943352
863,2.148164517,2.152288344
864,2.163399532,2.167317335
865,2.159616347,2.161368002
866,2.138285449,2.139879086
867,2.103239098,2.093421685
868,2.054384564,2.056904851
869,2.035267934,2.033423755
870,2.020251513,2.025305865
871,2.018293093,2.017033339
872,2.015825788,2.017033339
873,2.019492599,2.021189299
874,2.034750223,2.037426498
875,2.078492885,2.086359831
876,2.132200859,2.133538908
877,2.15455139,2.152288344
878,2.154053177,2.152288344
879,2.142726855,2.146128036
880,2.142931346,2.136720567
881,2.12939413,2.136720567
882,2.134452633,2.133538908
883,2.124424913,2.117271296
884,2.105999586,2.103803721
885,2.106459517,2.100370545
886,2.122556089,2.11058971
887,2.145706913,2.149219113
888,2.165389962,2.170261715
889,2.165050672,2.164352856
890,2.140273558,2.136720567
891,2.095070487,2.096910013
892,2.061292146,2.06069784
893,2.038581003,2.037426498
894,2.025101919,2.025305865
895,2.017379097,2.017033339
896,2.016719476,2.012837225
897,2.013851112,2.021189299
898,2.037531159,2.037426498
899,2.077861632,2.079181246
900,2.122775204,2.130333768
901,2.15277918,2.1430148
902,2.144268607,2.136720567
903,2.126827533,2.136720567
904,2.134438062,2.127104798
905,2.119092818,2.123851641
906,2.121833449,2.117271296
907,2.1061127,2.10720997
908,2.098664881,2.096910013
909,2.100216424,2.096910013
910,2.119135264,2.103803721
911,2.136881067,2.1430148
912,2.159263099,2.164352856
913,2.154239598,2.158362492
914,2.134409324,2.130333768
915,2.08783125,2.086359831
916,2.049035559,2.053078443
917,2.032147388,1.939519253
918,1.8980039,1.919078092
919,1.921999,1.919078092
920,1.920722415,1.913813852
921,1.920671243,1.908485019
922,1.923549455,1.919078092
923,1.963017983,1.929418926
924,1.969672178,1.949390007
925,1.968779866,1.977723605
926,1.99073322,1.995635195
927,1.994826893,1.995635195
928,1.993366404,1.991226076
929,1.988933318,1.977723605
930,1.972853697,1.963787827
931,1.955141279,1.954242509
932,1.947918198,1.944482672
933,1.946846201,1.944482672
934,1.962812284,1.959041392
935,1.993170709,2.008600172
936,2.021808654,2.037426498
937,2.027335377,2.029383778
938,2.0034659,2
939,1.963207598,1.963787827
940,1.928809901,1.929418926
941,1.903490638,1.903089987
942,1.889928261,1.886490725
943,1.879792485,1.880813592
944,1.88184534,1.86923172
945,1.869037128,1.86923172
946,1.890290373,1.875061263
947,1.912877999,1.880813592
948,1.920119317,1.892094603
949,1.912217798,1.919078092
950,1.933713724,1.939519253
951,1.937839156,1.934498451
952,1.92866028,1.934498451
953,1.934331696,1.934498451
954,1.928841936,1.929418926
955,1.920600841,1.924279286
956,1.914023991,1.919078092
957,1.920750595,1.929418926
958,1.943938333,1.949390007
959,1.978481888,1.986771734
960,2.002052361,2.004321374
961,1.993233085,2
962,1.970964839,1.977723605
963,1.941221257,1.944482672
964,1.910382287,1.913813852
965,1.886201334,1.886490725
966,1.871809309,1.875061263
967,1.867396991,1.86923172
968,1.867068348,1.86923172
969,1.87090947,1.86923172
970,1.886110387,1.897627091
971,1.940310181,1.959041392
972,2.003568379,2.029383778
973,2.055711292,2.056904851
974,2.060109815,2.064457989
975,2.05796698,2.06069784
976,2.053898458,2.06069784
977,2.056516048,2.056904851
978,2.048330915,2.053078443
979,2.041847135,2.041392685
980,2.030520576,2.025305865
981,2.022344215,2.025305865
982,2.044085645,2.037426498
983,2.067290873,2.064457989
984,2.080191677,2.079181246
985,2.068288349,2.068185862
986,2.041448106,2.041392685
987,2.004660078,1.995635195
988,1.957490071,1.959041392
989,1.931107102,1.934498451
990,1.921059339,1.924279286
991,1.920357726,1.919078092
992,1.918371117,1.913813852
993,1.914949125,1.924279286
994,1.944698134,1.939519253
995,1.976858152,1.986771734
996,2.029717594,2.041392685
997,2.067551368,2.06069784
998,2.062945561,2.056904851
999,2.047705971,2.045322979
1000,2.037431518,2.045322979
1001,2.043184144,2.041392685
